confidentiality_status,bio_data,adult_data,larval_site_data,insecticide_resistance_data,source_id,citation_doi,author,article_title,journal_title,publication_year,study_sampling_design,personal_communication,contact_authors,source_notes,country,site,latitude_1,longitude_1,latitude_2,longitude_2,latitude_3,longitude_3,latitude_4,longitude_4,latitude_5,longitude_5,latitude_6,longitude_6,latitude_7,longitude_7,latitude_8,longitude_8,confidence_in_georef,area_type,georef_source,admin_level_1,admin_level_2,site_notes,insecticide_control,control_type,itn_use,control_notes,sampling_occurrence_1,occurrence_n_1,sampling_occurrence_2,occurrence_n_2,sampling_occurrence_3,occurrence_n_3,sampling_occurrence_4,occurrence_n_4,occurrence_n_total,occurrence_notes,binary_presence,binary_absence,abundance_data_in_a_graph,month_start,month_end,year_start,year_end,season_given,season_calc,rainfall_time,season_notes,species,species_notes,species_id_1,species_id_2
NA,no,yes,yes,phenotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Lome,6.125,1.2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,yes,phenotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Agoe M.cross,6.125,1.2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,yes,phenotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Baguida,6.125,1.2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,yes,phenotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Kovie,6.125,1.2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,yes,phenotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Kolokope,6.125,1.2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,yes,phenotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Lome,6.125,1.2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,yes,phenotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Agoe M.cross,6.125,1.2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,yes,phenotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Baguida,6.125,1.2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,yes,phenotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Kovie,6.125,1.2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,yes,phenotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Kolokope,6.125,1.2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,yes,phenotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Lome,6.125,1.2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,yes,phenotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Agoe M.cross,6.125,1.2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,yes,phenotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Baguida,6.125,1.2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,yes,phenotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Kovie,6.125,1.2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,yes,phenotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Kolokope,6.125,1.2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,yes,genotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Lome,6.125,1.2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,yes,genotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Lome,6.125,1.2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,gambiae_s form,,morph,genetic/molecular
NA,no,yes,yes,none,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Kolokope,7.7997,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,74,,yes,yes,no,10,11,2011,2011,,NA,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,yes,none,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Kolokope,7.7997,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,76,,yes,yes,no,10,11,2011,2011,,NA,,,gambiae complex,,morph,genetic/molecular
NA,no,yes,yes,genotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Kolokope,7.7997,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,yes,genotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Kolokope,7.7997,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,gambiae_s form,,morph,genetic/molecular
NA,no,yes,yes,none,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Agoe M.cross,6.1631,1.3181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,89,,yes,yes,no,10,11,2011,2011,,NA,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,yes,none,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Baguida,6.1631,1.3181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,40,,yes,yes,no,10,11,2011,2011,,NA,,,gambiae complex,,morph,genetic/molecular
NA,no,yes,yes,genotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Baguida,6.1631,1.3181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,coluzzii_gambiae_m form,,morph,genetic/molecular
NA,no,yes,yes,genotypic,1002384,10.1093/jme/tjz030,Ahadji-Dabla,"High Levels of Knockdown Resistance in Anopheles coluzzii and Anopheles gambiae (Diptera: Culicidae), Major Malaria Vectors in Togo, West Africa: AÃ‚Â 2011 MonitoringÃ‚Â Report",Journal of Medical Entomology,2019,na,NA,no,,togo,Baguida,6.1631,1.3181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,paper map,,,,na,,,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,10,11,2011,2011,,NA,,,gambiae_s form,,morph,genetic/molecular
NA,,yes,yes,both,1002367,10.1186/s13071-020-4006-6,Assogba,"Dynamic ofÃ‚Â resistance alleles ofÃ‚Â two major insecticide targets inÃ‚Â Anopheles gambiae (s.l.) populations fromÃ‚Â Benin, West Africa",Parasites & Vectors,2020,na,NA,no,,benin,Natitingou,10.296,1.3793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,wide area,google earth,,,,yes,combination,yes,distribution of impregnated bednets and indoor residual spraying in houses,larvae,NA,,NA,,NA,,NA,NA,rAt least 2000 larvae were collected from diferent breeding sites within a 1-km radius,yes,no,no,NA,NA,2007,2015,,NA,,,gambiae_s form,,,
NA,,yes,yes,genotypic,1002367,10.1186/s13071-020-4006-6,Assogba,"Dynamic ofÃ‚Â resistance alleles ofÃ‚Â two major insecticide targets inÃ‚Â Anopheles gambiae (s.l.) populations fromÃ‚Â Benin, West Africa",Parasites & Vectors,2020,na,NA,no,,benin,Natitingou,10.296,1.3793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,wide area,google earth,,,,yes,combination,yes,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,NA,NA,2007,2015,,NA,,,gambiae_s form,,genetic/molecular,
NA,,yes,yes,genotypic,1002367,10.1186/s13071-020-4006-6,Assogba,"Dynamic ofÃ‚Â resistance alleles ofÃ‚Â two major insecticide targets inÃ‚Â Anopheles gambiae (s.l.) populations fromÃ‚Â Benin, West Africa",Parasites & Vectors,2020,na,NA,no,,benin,Natitingou,10.296,1.3793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,wide area,google earth,,,,yes,combination,yes,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,NA,NA,2007,2015,,NA,,,gambiae_s form,,genetic/molecular,
NA,,yes,yes,genotypic,1002367,10.1186/s13071-020-4006-6,Assogba,"Dynamic ofÃ‚Â resistance alleles ofÃ‚Â two major insecticide targets inÃ‚Â Anopheles gambiae (s.l.) populations fromÃ‚Â Benin, West Africa",Parasites & Vectors,2020,na,NA,no,,benin,Natitingou,10.296,1.3793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,wide area,google earth,,,,yes,combination,yes,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,NA,NA,2007,2015,,NA,,,gambiae_s form,,genetic/molecular,
NA,,yes,yes,both,1002367,10.1186/s13071-020-4006-6,Assogba,"Dynamic ofÃ‚Â resistance alleles ofÃ‚Â two major insecticide targets inÃ‚Â Anopheles gambiae (s.l.) populations fromÃ‚Â Benin, West Africa",Parasites & Vectors,2020,na,NA,no,,benin,Djougou,9.7081,1.6661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,google earth,,,,yes,combination,yes,distribution of impregnated bednets and indoor residual spraying in houses,larvae,NA,,NA,,NA,,NA,NA,rAt least 2000 larvae were collected from diferent breeding sites within a 1-km radius,yes,no,no,NA,NA,2015,2015,,NA,,,coluzzii_gambiae_m form,,,
NA,,yes,yes,both,1002367,10.1186/s13071-020-4006-6,Assogba,"Dynamic ofÃ‚Â resistance alleles ofÃ‚Â two major insecticide targets inÃ‚Â Anopheles gambiae (s.l.) populations fromÃ‚Â Benin, West Africa",Parasites & Vectors,2020,na,NA,no,,benin,Djougou,9.7081,1.6661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,google earth,,,,yes,combination,yes,distribution of impregnated bednets and indoor residual spraying in houses,larvae,NA,,NA,,NA,,NA,NA,rAt least 2000 larvae were collected from diferent breeding sites within a 1-km radius,yes,no,no,NA,NA,2014,2015,,NA,,,arabiensis,,,
NA,,yes,yes,both,1002367,10.1186/s13071-020-4006-6,Assogba,"Dynamic ofÃ‚Â resistance alleles ofÃ‚Â two major insecticide targets inÃ‚Â Anopheles gambiae (s.l.) populations fromÃ‚Â Benin, West Africa",Parasites & Vectors,2020,na,NA,no,,benin,Djougou,9.7081,1.6661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,google earth,,,,yes,combination,yes,distribution of impregnated bednets and indoor residual spraying in houses,larvae,NA,,NA,,NA,,NA,NA,rAt least 2000 larvae were collected from diferent breeding sites within a 1-km radius,yes,no,no,NA,NA,2014,2015,,NA,,,gambiae_s form,,,
NA,,yes,yes,phenotypic,1002367,10.1186/s13071-020-4006-6,Assogba,"Dynamic ofÃ‚Â resistance alleles ofÃ‚Â two major insecticide targets inÃ‚Â Anopheles gambiae (s.l.) populations fromÃ‚Â Benin, West Africa",Parasites & Vectors,2020,na,NA,no,,benin,Djougou,9.7081,1.6661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,google earth,,,,yes,combination,yes,distribution of impregnated bednets and indoor residual spraying in houses,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,NA,NA,2015,2015,,NA,,,arabiensis,,genetic/molecular,
NA,,yes,yes,genotypic,1002367,10.1186/s13071-020-4006-6,Assogba,"Dynamic ofÃ‚Â resistance alleles ofÃ‚Â two major insecticide targets inÃ‚Â Anopheles gambiae (s.l.) populations fromÃ‚Â Benin, West Africa",Parasites & Vectors,2020,na,NA,no,,benin,Djougou,9.7081,1.6661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,google earth,,,,yes,combination,yes,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,NA,NA,2014,2014,,NA,,,arabiensis,,genetic/molecular,
NA,,yes,yes,genotypic,1002367,10.1186/s13071-020-4006-6,Assogba,"Dynamic ofÃ‚Â resistance alleles ofÃ‚Â two major insecticide targets inÃ‚Â Anopheles gambiae (s.l.) populations fromÃ‚Â Benin, West Africa",Parasites & Vectors,2020,na,NA,no,,benin,Djougou,9.7081,1.6661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,google earth,,,,yes,combination,yes,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,NA,NA,2015,2015,,NA,,,arabiensis,,genetic/molecular,
NA,,yes,yes,genotypic,1002367,10.1186/s13071-020-4006-6,Assogba,"Dynamic ofÃ‚Â resistance alleles ofÃ‚Â two major insecticide targets inÃ‚Â Anopheles gambiae (s.l.) populations fromÃ‚Â Benin, West Africa",Parasites & Vectors,2020,na,NA,no,,benin,Djougou,9.7081,1.6661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,google earth,,,,yes,combination,yes,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,NA,NA,2015,2015,,NA,,,gambiae_s form,,genetic/molecular,
NA,,yes,yes,genotypic,1002367,10.1186/s13071-020-4006-6,Assogba,"Dynamic ofÃ‚Â resistance alleles ofÃ‚Â two major insecticide targets inÃ‚Â Anopheles gambiae (s.l.) populations fromÃ‚Â Benin, West Africa",Parasites & Vectors,2020,na,NA,no,,benin,Djougou,9.7081,1.6661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,google earth,,,,yes,combination,yes,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,NA,NA,2014,2014,,NA,,,gambiae_s form,,genetic/molecular,
NA,,yes,yes,genotypic,1002367,10.1186/s13071-020-4006-6,Assogba,"Dynamic ofÃ‚Â resistance alleles ofÃ‚Â two major insecticide targets inÃ‚Â Anopheles gambiae (s.l.) populations fromÃ‚Â Benin, West Africa",Parasites & Vectors,2020,na,NA,no,,benin,Djougou,9.7081,1.6661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,google earth,,,,yes,combination,yes,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,NA,NA,2014,2014,,NA,,,gambiae_s form,,genetic/molecular,
NA,,yes,yes,genotypic,1002367,10.1186/s13071-020-4006-6,Assogba,"Dynamic ofÃ‚Â resistance alleles ofÃ‚Â two major insecticide targets inÃ‚Â Anopheles gambiae (s.l.) populations fromÃ‚Â Benin, West Africa",Parasites & Vectors,2020,na,NA,no,,benin,Djougou,9.7081,1.6661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,google earth,,,,yes,combination,yes,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,NA,NA,2014,2014,,NA,,,gambiae_s form,,genetic/molecular,
NA,,yes,yes,genotypic,1002367,10.1186/s13071-020-4006-6,Assogba,"Dynamic ofÃ‚Â resistance alleles ofÃ‚Â two major insecticide targets inÃ‚Â Anopheles gambiae (s.l.) populations fromÃ‚Â Benin, West Africa",Parasites & Vectors,2020,na,NA,no,,benin,Djougou,9.7081,1.6661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,google earth,,,,yes,combination,yes,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,NA,NA,2015,2015,,NA,,,gambiae_s form_m form,,genetic/molecular,
NA,,yes,yes,both,1002367,10.1186/s13071-020-4006-6,Assogba,"Dynamic ofÃ‚Â resistance alleles ofÃ‚Â two major insecticide targets inÃ‚Â Anopheles gambiae (s.l.) populations fromÃ‚Â Benin, West Africa",Parasites & Vectors,2020,na,NA,no,,benin,Grand-Popo,6.2583,1.7142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,wide area,google maps,,,,yes,combination,yes,distribution of impregnated bednets and indoor residual spraying in houses,larvae,NA,,NA,,NA,,NA,NA,rAt least 2000 larvae were collected from diferent breeding sites within a 1-km radius,yes,no,no,NA,NA,2013,2015,,NA,,,coluzzii_gambiae_m form,,,
NA,,yes,yes,genotypic,1002367,10.1186/s13071-020-4006-6,Assogba,"Dynamic ofÃ‚Â resistance alleles ofÃ‚Â two major insecticide targets inÃ‚Â Anopheles gambiae (s.l.) populations fromÃ‚Â Benin, West Africa",Parasites & Vectors,2020,na,NA,no,,benin,Grand-Popo,6.2583,1.7142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,google maps,,,,yes,combination,yes,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,NA,NA,2013,2015,,NA,,,gambiae_s form,,,
NA,,yes,yes,genotypic,1002367,10.1186/s13071-020-4006-6,Assogba,"Dynamic ofÃ‚Â resistance alleles ofÃ‚Â two major insecticide targets inÃ‚Â Anopheles gambiae (s.l.) populations fromÃ‚Â Benin, West Africa",Parasites & Vectors,2020,na,NA,no,,benin,Grand-Popo,6.2583,1.7142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,google maps,,,,yes,combination,yes,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,NA,NA,2013,2015,,NA,,,gambiae_s form,,,
NA,,yes,yes,genotypic,1002367,10.1186/s13071-020-4006-6,Assogba,"Dynamic ofÃ‚Â resistance alleles ofÃ‚Â two major insecticide targets inÃ‚Â Anopheles gambiae (s.l.) populations fromÃ‚Â Benin, West Africa",Parasites & Vectors,2020,na,NA,no,,benin,Grand-Popo,6.2583,1.7142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,point,google maps,,,,yes,combination,yes,,larvae,NA,,NA,,NA,,NA,NA,,yes,no,no,NA,NA,2013,2015,,NA,,,gambiae_s form,,,
